Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2024-02-25,BR,Brazil,AMRO,,37519960,,702116
2024-03-03,BR,Brazil,AMRO,,37519960,,702116
2024-03-10,BR,Brazil,AMRO,,37519960,,702116
2024-03-17,BR,Brazil,AMRO,,37519960,,702116
2024-03-24,BR,Brazil,AMRO,,37519960,,702116
2024-03-31,BR,Brazil,AMRO,,37519960,,702116
2024-04-07,BR,Brazil,AMRO,,37519960,,702116
2024-04-14,BR,Brazil,AMRO,,37519960,,702116
2024-04-21,BR,Brazil,AMRO,,37519960,,702116
2020-01-05,CA,Canada,AMRO,,0,,0
2020-01-12,CA,Canada,AMRO,,0,,0
2020-01-19,CA,Canada,AMRO,,0,,0
2020-01-26,CA,Canada,AMRO,1,1,,0
2020-02-02,CA,Canada,AMRO,3,4,,0
2020-02-09,CA,Canada,AMRO,3,7,,0
2020-02-16,CA,Canada,AMRO,,7,,0
2020-02-23,CA,Canada,AMRO,2,9,,0
2020-03-01,CA,Canada,AMRO,6,15,,0
2020-03-08,CA,Canada,AMRO,36,51,,0
2020-03-15,CA,Canada,AMRO,125,176,1,1
2020-03-22,CA,Canada,AMRO,795,971,10,11
2020-03-29,CA,Canada,AMRO,3704,4675,24,35
2020-04-05,CA,Canada,AMRO,7844,12519,152,187
2020-04-12,CA,Canada,AMRO,9614,22133,381,568
2020-04-19,CA,Canada,AMRO,9739,31872,738,1306
2020-04-26,CA,Canada,AMRO,12005,43877,993,2299
2020-05-03,CA,Canada,AMRO,11173,55050,1083,3382
2020-05-10,CA,Canada,AMRO,11372,66422,1174,4556
2020-05-17,CA,Canada,AMRO,8180,74602,990,5546
2020-05-24,CA,Canada,AMRO,7867,82469,686,6232
2020-05-31,CA,Canada,AMRO,6938,89407,727,6959
2020-06-07,CA,Canada,AMRO,4917,94324,724,7683
2020-06-14,CA,Canada,AMRO,3608,97932,338,8021
2020-06-21,CA,Canada,AMRO,2686,100618,297,8318
2020-06-28,CA,Canada,AMRO,2165,102783,157,8475
2020-07-05,CA,Canada,AMRO,2296,105079,152,8627
2020-07-12,CA,Canada,AMRO,2035,107114,96,8723
2020-07-19,CA,Canada,AMRO,2544,109658,79,8802
2020-07-26,CA,Canada,AMRO,3535,113193,42,8844
2020-08-02,CA,Canada,AMRO,3105,116298,53,8897
2020-08-09,CA,Canada,AMRO,2672,118970,35,8932
2020-08-16,CA,Canada,AMRO,2682,121652,50,8982
2020-08-23,CA,Canada,AMRO,2720,124372,44,9026
2020-08-30,CA,Canada,AMRO,2938,127310,49,9075
2020-09-06,CA,Canada,AMRO,3814,131124,29,9104
2020-09-13,CA,Canada,AMRO,4502,135626,22,9126
2020-09-20,CA,Canada,AMRO,6285,141911,41,9167
2020-09-27,CA,Canada,AMRO,8545,150456,50,9217
2020-10-04,CA,Canada,AMRO,12203,162659,153,9370
2020-10-11,CA,Canada,AMRO,15458,178117,175,9545
2020-10-18,CA,Canada,AMRO,15989,194106,136,9681
2020-10-25,CA,Canada,AMRO,17626,211732,163,9844
2020-11-01,CA,Canada,AMRO,20267,231999,216,10060
2020-11-08,CA,Canada,AMRO,23810,255809,320,10380
2020-11-15,CA,Canada,AMRO,31509,287318,391,10771
2020-11-22,CA,Canada,AMRO,33401,320719,500,11271
2020-11-29,CA,Canada,AMRO,38345,359064,551,11822
2020-12-06,CA,Canada,AMRO,43504,402568,596,12418
2020-12-13,CA,Canada,AMRO,46271,448839,748,13166
2020-12-20,CA,Canada,AMRO,46504,495343,781,13947
2020-12-27,CA,Canada,AMRO,43898,539241,787,14734
2021-01-03,CA,Canada,AMRO,49698,588939,898,15632
2021-01-10,CA,Canada,AMRO,55410,644349,958,16590
2021-01-17,CA,Canada,AMRO,51355,695704,1016,17606
2021-01-24,CA,Canada,AMRO,41703,737407,1091,18697
2021-01-31,CA,Canada,AMRO,33386,770793,965,19662
2021-02-07,CA,Canada,AMRO,26963,797756,797,20459
2021-02-14,CA,Canada,AMRO,22550,820306,542,21001
2021-02-21,CA,Canada,AMRO,20280,840586,406,21407
2021-02-28,CA,Canada,AMRO,20961,861547,331,21738
2021-03-07,CA,Canada,AMRO,20207,881754,272,22010
2021-03-14,CA,Canada,AMRO,21462,903216,207,22217
2021-03-21,CA,Canada,AMRO,23846,927062,205,22422
2021-03-28,CA,Canada,AMRO,29593,956655,207,22629
2021-04-04,CA,Canada,AMRO,38181,994836,199,22828
2021-04-11,CA,Canada,AMRO,50441,1045277,209,23037
2021-04-18,CA,Canada,AMRO,60788,1106065,285,23322
2021-04-25,CA,Canada,AMRO,58515,1164580,333,23655
2021-05-02,CA,Canada,AMRO,54838,1219418,339,23994
2021-05-09,CA,Canada,AMRO,53748,1273166,303,24297
2021-05-16,CA,Canada,AMRO,45246,1318412,335,24632
2021-05-23,CA,Canada,AMRO,33709,1352121,290,24922
2021-05-30,CA,Canada,AMRO,22152,1374273,270,25192
2021-06-06,CA,Canada,AMRO,15229,1389502,235,25427
2021-06-13,CA,Canada,AMRO,10215,1399717,205,25632
2021-06-20,CA,Canada,AMRO,7541,1407258,135,25767
2021-06-27,CA,Canada,AMRO,5043,1412301,176,25943
2021-07-04,CA,Canada,AMRO,4015,1416316,138,26081
2021-07-11,CA,Canada,AMRO,3648,1419964,78,26159
2021-07-18,CA,Canada,AMRO,2677,1422641,66,26225
2021-07-25,CA,Canada,AMRO,3070,1425711,49,26274
2021-08-01,CA,Canada,AMRO,4772,1430483,47,26321
2021-08-08,CA,Canada,AMRO,7218,1437701,65,26386
2021-08-15,CA,Canada,AMRO,12150,1449851,42,26428
2021-08-22,CA,Canada,AMRO,16015,1465866,93,26521
2021-08-29,CA,Canada,AMRO,20570,1486436,100,26621
2021-09-05,CA,Canada,AMRO,24776,1511212,115,26736
2021-09-12,CA,Canada,AMRO,26881,1538093,162,26898
2021-09-19,CA,Canada,AMRO,31093,1569186,198,27096
2021-09-26,CA,Canada,AMRO,29621,1598807,248,27344
2021-10-03,CA,Canada,AMRO,30335,1629142,298,27642
2021-10-10,CA,Canada,AMRO,26222,1655364,262,27904
2021-10-17,CA,Canada,AMRO,21482,1676846,282,28186
2021-10-24,CA,Canada,AMRO,19068,1695914,261,28447
2021-10-31,CA,Canada,AMRO,16214,1712128,222,28669
2021-11-07,CA,Canada,AMRO,15555,1727683,178,28847
2021-11-14,CA,Canada,AMRO,17666,1745349,175,29022
2021-11-21,CA,Canada,AMRO,17085,1762434,171,29193
2021-11-28,CA,Canada,AMRO,19737,1782171,137,29330
2021-12-05,CA,Canada,AMRO,20188,1802359,138,29468
2021-12-12,CA,Canada,AMRO,25396,1827755,142,29610
2021-12-19,CA,Canada,AMRO,39945,1867700,132,29742
2021-12-26,CA,Canada,AMRO,94023,1961723,109,29851
2022-01-02,CA,Canada,AMRO,226586,2188309,173,30024
2022-01-09,CA,Canada,AMRO,293833,2482142,339,30363
2022-01-16,CA,Canada,AMRO,238269,2720411,623,30986
2022-01-23,CA,Canada,AMRO,171610,2892021,1015,32001
2022-01-30,CA,Canada,AMRO,124003,3016024,1118,33119
2022-02-06,CA,Canada,AMRO,94313,3110337,980,34099
2022-02-13,CA,Canada,AMRO,70502,3180839,817,34916
2022-02-20,CA,Canada,AMRO,53473,3234312,613,35529
2022-02-27,CA,Canada,AMRO,42675,3276987,465,35994
2022-03-06,CA,Canada,AMRO,40513,3317500,435,36429
2022-03-13,CA,Canada,AMRO,38996,3356496,420,36849
2022-03-20,CA,Canada,AMRO,37339,3393835,301,37150
2022-03-27,CA,Canada,AMRO,42171,3436006,261,37411
2022-04-03,CA,Canada,AMRO,56397,3492403,260,37671
2022-04-10,CA,Canada,AMRO,68656,3561059,306,37977
2022-04-17,CA,Canada,AMRO,66946,3628005,324,38301
2022-04-24,CA,Canada,AMRO,63247,3691252,452,38753
2022-05-01,CA,Canada,AMRO,54519,3745771,477,39230
2022-05-08,CA,Canada,AMRO,41069,3786840,486,39716
2022-05-15,CA,Canada,AMRO,32418,3819258,501,40217
2022-05-22,CA,Canada,AMRO,25055,3844313,447,40664
2022-05-29,CA,Canada,AMRO,18400,3862713,303,40967
2022-06-05,CA,Canada,AMRO,17026,3879739,304,41271
2022-06-12,CA,Canada,AMRO,12670,3892409,77,41348
2022-06-19,CA,Canada,AMRO,23312,3915721,-331,41017
2022-06-26,CA,Canada,AMRO,15463,3931184,143,41160
2022-07-03,CA,Canada,AMRO,17752,3948936,140,41300
2022-07-10,CA,Canada,AMRO,22662,3971598,152,41452
2022-07-17,CA,Canada,AMRO,27557,3999155,174,41626
2022-07-24,CA,Canada,AMRO,32435,4031590,242,41868
2022-07-31,CA,Canada,AMRO,33319,4064909,291,42159
2022-08-07,CA,Canada,AMRO,28849,4093758,263,42422
2022-08-14,CA,Canada,AMRO,25692,4119450,346,42768
2022-08-21,CA,Canada,AMRO,23906,4143356,259,43027
2022-08-28,CA,Canada,AMRO,23082,4166438,300,43327
2022-09-04,CA,Canada,AMRO,21086,4187524,302,43629
2022-09-11,CA,Canada,AMRO,18478,4206002,253,43882
2022-09-18,CA,Canada,AMRO,16726,4222728,227,44109
2022-09-25,CA,Canada,AMRO,17558,4240286,224,44333
2022-10-02,CA,Canada,AMRO,18643,4258929,210,44543
2022-10-09,CA,Canada,AMRO,19634,4278563,231,44774
2022-10-16,CA,Canada,AMRO,20412,4298975,287,45061
2022-10-23,CA,Canada,AMRO,21454,4320429,379,45440
2022-10-30,CA,Canada,AMRO,21359,4341788,380,45820
2022-11-06,CA,Canada,AMRO,20964,4362752,376,46196
2022-11-13,CA,Canada,AMRO,18396,4381148,344,46540
2022-11-20,CA,Canada,AMRO,15289,4396437,304,46844
2022-11-27,CA,Canada,AMRO,14582,4411019,322,47166
2022-12-04,CA,Canada,AMRO,15134,4426153,308,47474
2022-12-11,CA,Canada,AMRO,16209,4442362,285,47759
2022-12-18,CA,Canada,AMRO,16625,4458987,280,48039
2022-12-25,CA,Canada,AMRO,17398,4476385,382,48421
2023-01-01,CA,Canada,AMRO,16395,4492780,350,48771
2023-01-08,CA,Canada,AMRO,16691,4509471,258,49029
2023-01-15,CA,Canada,AMRO,16796,4526267,332,49361
2023-01-22,CA,Canada,AMRO,13674,4539941,302,49663
2023-01-29,CA,Canada,AMRO,11455,4551396,278,49941
2023-02-05,CA,Canada,AMRO,10337,4561733,252,50193
2023-02-12,CA,Canada,AMRO,10333,4572066,226,50419
2023-02-19,CA,Canada,AMRO,10322,4582388,212,50631
2023-02-26,CA,Canada,AMRO,9670,4592058,168,50799
2023-03-05,CA,Canada,AMRO,9161,4601219,165,50964
2023-03-12,CA,Canada,AMRO,8947,4610166,161,51125
2023-03-19,CA,Canada,AMRO,8585,4618751,181,51306
2023-03-26,CA,Canada,AMRO,8346,4627097,151,51457
2023-04-02,CA,Canada,AMRO,7850,4634947,131,51588
2023-04-09,CA,Canada,AMRO,7085,4642032,147,51735
2023-04-16,CA,Canada,AMRO,6293,4648325,146,51881
2023-04-23,CA,Canada,AMRO,6605,4654930,119,52000
2023-04-30,CA,Canada,AMRO,5770,4660700,150,52150
2023-05-07,CA,Canada,AMRO,5230,4665930,141,52291
2023-05-14,CA,Canada,AMRO,4633,4670563,120,52411
2023-05-21,CA,Canada,AMRO,,4670563,,52411
2023-05-28,CA,Canada,AMRO,,4670563,,52411
2023-06-04,CA,Canada,AMRO,,4670563,,52411
2023-06-11,CA,Canada,AMRO,,4670563,,52411
2023-06-18,CA,Canada,AMRO,,4670563,,52411
2023-06-25,CA,Canada,AMRO,,4670563,,52411
2023-07-02,CA,Canada,AMRO,,4670563,,52411
2023-07-09,CA,Canada,AMRO,,4670563,,52411
2023-07-16,CA,Canada,AMRO,,4670563,,52411
2023-07-23,CA,Canada,AMRO,,4670563,,52411
2023-07-30,CA,Canada,AMRO,,4670563,,52411
2023-08-06,CA,Canada,AMRO,,4670563,,52411
2023-08-13,CA,Canada,AMRO,1077,4671640,21,52432
2023-08-20,CA,Canada,AMRO,1602,4673242,20,52452
2023-08-27,CA,Canada,AMRO,2092,4675334,25,52477
2023-09-03,CA,Canada,AMRO,2315,4677649,50,52527
2023-09-10,CA,Canada,AMRO,2672,4680321,60,52587
2023-09-17,CA,Canada,AMRO,3235,4683556,56,52643
2023-09-24,CA,Canada,AMRO,4001,4687557,65,52708
2023-10-01,CA,Canada,AMRO,4751,4692308,77,52785
2023-10-08,CA,Canada,AMRO,4662,4696970,101,52886
2023-10-15,CA,Canada,AMRO,4263,4701233,79,52965
2023-10-22,CA,Canada,AMRO,4862,4706095,95,53060
2023-10-29,CA,Canada,AMRO,4936,4711031,92,53152
2023-11-05,CA,Canada,AMRO,4955,4715986,77,53229
2023-11-12,CA,Canada,AMRO,5074,4721060,88,53317
2023-11-19,CA,Canada,AMRO,5947,4727007,94,53411
2023-11-26,CA,Canada,AMRO,6151,4733158,84,53495
2023-12-03,CA,Canada,AMRO,5629,4738787,88,53583
2023-12-10,CA,Canada,AMRO,5513,4744300,54,53637
2023-12-17,CA,Canada,AMRO,5478,4749778,44,53681
2023-12-24,CA,Canada,AMRO,4875,4754653,36,53717
2023-12-31,CA,Canada,AMRO,4477,4759130,33,53750
2024-01-07,CA,Canada,AMRO,4948,4764078,88,53838
2024-01-14,CA,Canada,AMRO,3842,4767920,87,53925
2024-01-21,CA,Canada,AMRO,3031,4770951,56,53981
2024-01-28,CA,Canada,AMRO,2530,4773481,39,54020
2024-02-04,CA,Canada,AMRO,2352,4775833,41,54061
2024-02-11,CA,Canada,AMRO,2045,4777878,35,54096
2024-02-18,CA,Canada,AMRO,1834,4779712,40,54136
2024-02-25,CA,Canada,AMRO,1574,4781286,35,54171
2024-03-03,CA,Canada,AMRO,1425,4782711,36,54207
2024-03-10,CA,Canada,AMRO,1159,4783870,23,54230
2024-03-17,CA,Canada,AMRO,1339,4785209,18,54248
2024-03-24,CA,Canada,AMRO,1069,4786278,14,54262
2024-03-31,CA,Canada,AMRO,855,4787133,6,54268
2024-04-07,CA,Canada,AMRO,1000,4788133,5,54273
2024-04-14,CA,Canada,AMRO,1052,4789185,8,54281
2024-04-21,CA,Canada,AMRO,202,4789387,1,54282
2020-01-05,SV,El Salvador,AMRO,,0,,0
2020-01-12,SV,El Salvador,AMRO,,0,,0
2020-01-19,SV,El Salvador,AMRO,,0,,0
2020-01-26,SV,El Salvador,AMRO,,0,,0
2020-02-02,SV,El Salvador,AMRO,,0,,0
2020-02-09,SV,El Salvador,AMRO,,0,,0
2020-02-16,SV,El Salvador,AMRO,,0,,0
2020-02-23,SV,El Salvador,AMRO,,0,,0
2020-03-01,SV,El Salvador,AMRO,,0,,0
2020-03-08,SV,El Salvador,AMRO,,0,,0
2020-03-15,SV,El Salvador,AMRO,,0,,0
2020-03-22,SV,El Salvador,AMRO,1,1,,0
2020-03-29,SV,El Salvador,AMRO,18,19,,0
2020-04-05,SV,El Salvador,AMRO,37,56,3,3
2020-04-12,SV,El Salvador,AMRO,62,118,3,6
2020-04-19,SV,El Salvador,AMRO,72,190,1,7
2020-04-26,SV,El Salvador,AMRO,84,274,1,8
2020-05-03,SV,El Salvador,AMRO,172,446,2,10
2020-05-10,SV,El Salvador,AMRO,338,784,6,16
2020-05-17,SV,El Salvador,AMRO,481,1265,9,25
2020-05-24,SV,El Salvador,AMRO,554,1819,8,33
2020-05-31,SV,El Salvador,AMRO,576,2395,11,44
2020-06-07,SV,El Salvador,AMRO,539,2934,9,53
2020-06-14,SV,El Salvador,AMRO,669,3603,19,72
2020-06-21,SV,El Salvador,AMRO,872,4475,21,93
2020-06-28,SV,El Salvador,AMRO,1252,5727,50,143
2020-07-05,SV,El Salvador,AMRO,1780,7507,67,210
2020-07-12,SV,El Salvador,AMRO,1884,9391,44,254
2020-07-19,SV,El Salvador,AMRO,2117,11508,70,324
2020-07-26,SV,El Salvador,AMRO,2713,14221,66,390
2020-08-02,SV,El Salvador,AMRO,2829,17050,69,459
2020-08-09,SV,El Salvador,AMRO,2928,19978,77,536
2020-08-16,SV,El Salvador,AMRO,2641,22619,67,603
2020-08-23,SV,El Salvador,AMRO,1801,24420,51,654
2020-08-30,SV,El Salvador,AMRO,1117,25537,54,708
2020-09-06,SV,El Salvador,AMRO,669,26206,44,752
2020-09-13,SV,El Salvador,AMRO,645,26851,30,782
2020-09-20,SV,El Salvador,AMRO,577,27428,26,808
2020-09-27,SV,El Salvador,AMRO,987,28415,18,826
2020-10-04,SV,El Salvador,AMRO,943,29358,31,857
2020-10-11,SV,El Salvador,AMRO,712,30070,30,887
2020-10-18,SV,El Salvador,AMRO,1386,31456,30,917
2020-10-25,SV,El Salvador,AMRO,1129,32585,27,944
2020-11-01,SV,El Salvador,AMRO,860,33445,31,975
2020-11-08,SV,El Salvador,AMRO,1700,35145,31,1006
2020-11-15,SV,El Salvador,AMRO,1213,36358,33,1039
2020-11-22,SV,El Salvador,AMRO,892,37250,31,1070
2020-11-29,SV,El Salvador,AMRO,1155,38405,37,1107
2020-12-06,SV,El Salvador,AMRO,1313,39718,46,1153
2020-12-13,SV,El Salvador,AMRO,1676,41394,40,1193
2020-12-20,SV,El Salvador,AMRO,1801,43195,49,1242
2020-12-27,SV,El Salvador,AMRO,1424,44619,55,1297
2021-01-03,SV,El Salvador,AMRO,1623,46242,54,1351
2021-01-10,SV,El Salvador,AMRO,2332,48574,57,1408
2021-01-17,SV,El Salvador,AMRO,1583,50157,71,1479
2021-01-24,SV,El Salvador,AMRO,2515,52672,72,1551
2021-01-31,SV,El Salvador,AMRO,1317,53989,63,1614
2021-02-07,SV,El Salvador,AMRO,2248,56237,59,1673
2021-02-14,SV,El Salvador,AMRO,1191,57428,61,1734
2021-02-21,SV,El Salvador,AMRO,1118,58546,58,1792
2021-02-28,SV,El Salvador,AMRO,1320,59866,55,1847
2021-03-07,SV,El Salvador,AMRO,934,60800,47,1894
2021-03-14,SV,El Salvador,AMRO,1286,62086,51,1945
2021-03-21,SV,El Salvador,AMRO,445,62531,30,1975
2021-03-28,SV,El Salvador,AMRO,1235,63766,23,1998
2021-04-04,SV,El Salvador,AMRO,665,64431,23,2021
2021-04-11,SV,El Salvador,AMRO,1060,65491,27,2048
2021-04-18,SV,El Salvador,AMRO,1913,67404,24,2072
2021-04-25,SV,El Salvador,AMRO,914,68318,26,2098
2021-05-02,SV,El Salvador,AMRO,880,69198,30,2128
2021-05-09,SV,El Salvador,AMRO,1057,70255,22,2150
2021-05-16,SV,El Salvador,AMRO,660,70915,32,2182
2021-05-23,SV,El Salvador,AMRO,1305,72220,29,2211
2021-05-30,SV,El Salvador,AMRO,1026,73246,30,2241
2021-06-06,SV,El Salvador,AMRO,895,74141,25,2266
2021-06-13,SV,El Salvador,AMRO,1210,75351,26,2292
2021-06-20,SV,El Salvador,AMRO,1346,76697,35,2327
2021-06-27,SV,El Salvador,AMRO,787,77484,34,2361
2021-07-04,SV,El Salvador,AMRO,2306,79790,36,2397
2021-07-11,SV,El Salvador,AMRO,1142,80932,42,2439
2021-07-18,SV,El Salvador,AMRO,1920,82852,45,2484
2021-07-25,SV,El Salvador,AMRO,1839,84691,63,2547
2021-08-01,SV,El Salvador,AMRO,1929,86620,82,2629
2021-08-08,SV,El Salvador,AMRO,1751,88371,74,2703
2021-08-15,SV,El Salvador,AMRO,1758,90129,78,2781
2021-08-22,SV,El Salvador,AMRO,2557,92686,50,2831
2021-08-29,SV,El Salvador,AMRO,1374,94060,59,2890
2021-09-05,SV,El Salvador,AMRO,2007,96067,62,2952
2021-09-12,SV,El Salvador,AMRO,2989,99056,61,3013
2021-09-19,SV,El Salvador,AMRO,645,99701,77,3090
2021-09-26,SV,El Salvador,AMRO,3977,103678,84,3174
2021-10-03,SV,El Salvador,AMRO,670,104348,88,3262
2021-10-10,SV,El Salvador,AMRO,3316,107664,106,3368
2021-10-17,SV,El Salvador,AMRO,2524,110188,92,3460
2021-10-24,SV,El Salvador,AMRO,2102,112290,94,3554
2021-10-31,SV,El Salvador,AMRO,1132,113422,68,3622
2021-11-07,SV,El Salvador,AMRO,2836,116258,53,3675
2021-11-14,SV,El Salvador,AMRO,1464,117722,46,3721
2021-11-21,SV,El Salvador,AMRO,319,118041,30,3751
2021-11-28,SV,El Salvador,AMRO,,118041,18,3769
2021-12-05,SV,El Salvador,AMRO,1762,119803,12,3781
2021-12-12,SV,El Salvador,AMRO,,119803,12,3793
2021-12-19,SV,El Salvador,AMRO,1681,121484,12,3805
2021-12-26,SV,El Salvador,AMRO,257,121741,13,3818
2022-01-02,SV,El Salvador,AMRO,204,121945,6,3824
2022-01-09,SV,El Salvador,AMRO,289,122234,3,3827
2022-01-16,SV,El Salvador,AMRO,1343,123577,5,3832
2022-01-23,SV,El Salvador,AMRO,3435,127012,19,3851
2022-01-30,SV,El Salvador,AMRO,6250,133262,33,3884
2022-02-06,SV,El Salvador,AMRO,1847,135109,49,3933
2022-02-13,SV,El Salvador,AMRO,,135109,56,3989
2022-02-20,SV,El Salvador,AMRO,12677,147786,43,4032
2022-02-27,SV,El Salvador,AMRO,,147786,36,4068
2022-03-06,SV,El Salvador,AMRO,8578,156364,18,4086
2022-03-13,SV,El Salvador,AMRO,,156364,9,4095
2022-03-20,SV,El Salvador,AMRO,4688,161052,14,4109
2022-03-27,SV,El Salvador,AMRO,,161052,7,4116
2022-04-03,SV,El Salvador,AMRO,,161052,3,4119
2022-04-10,SV,El Salvador,AMRO,518,161570,2,4121
2022-04-17,SV,El Salvador,AMRO,519,162089,3,4124
2022-04-24,SV,El Salvador,AMRO,,162089,3,4127
2022-05-01,SV,El Salvador,AMRO,,162089,1,4128
2022-05-08,SV,El Salvador,AMRO,,162089,,4128
2022-05-15,SV,El Salvador,AMRO,,162089,1,4129
2022-05-22,SV,El Salvador,AMRO,,162089,1,4130
2022-05-29,SV,El Salvador,AMRO,666,162755,1,4131
2022-06-05,SV,El Salvador,AMRO,,162755,1,4132
2022-06-12,SV,El Salvador,AMRO,1379,164134,2,4134
2022-06-19,SV,El Salvador,AMRO,,164134,3,4137
2022-06-26,SV,El Salvador,AMRO,5512,169646,2,4139
2022-07-03,SV,El Salvador,AMRO,,169646,7,4146
2022-07-10,SV,El Salvador,AMRO,11324,180970,10,4156
2022-07-17,SV,El Salvador,AMRO,,180970,11,4167
2022-07-24,SV,El Salvador,AMRO,,180970,17,4184
2022-07-31,SV,El Salvador,AMRO,9848,190818,10,4194
2022-08-07,SV,El Salvador,AMRO,,190818,14,4208
2022-08-14,SV,El Salvador,AMRO,,190818,9,4217
2022-08-21,SV,El Salvador,AMRO,,190818,1,4218
2022-08-28,SV,El Salvador,AMRO,,190818,2,4220
2022-09-04,SV,El Salvador,AMRO,10967,201785,4,4224
2022-09-11,SV,El Salvador,AMRO,,201785,3,4227
2022-09-18,SV,El Salvador,AMRO,,201785,1,4228
2022-09-25,SV,El Salvador,AMRO,,201785,1,4229
2022-10-02,SV,El Salvador,AMRO,,201785,,4229
2022-10-09,SV,El Salvador,AMRO,,201785,1,4230
2022-10-16,SV,El Salvador,AMRO,,201785,,4230
2022-10-23,SV,El Salvador,AMRO,,201785,,4230
2022-10-30,SV,El Salvador,AMRO,,201785,,4230
2022-11-06,SV,El Salvador,AMRO,,201785,,4230
2022-11-13,SV,El Salvador,AMRO,,201785,,4230
2022-11-20,SV,El Salvador,AMRO,,201785,,4230
2022-11-27,SV,El Salvador,AMRO,,201785,,4230
2022-12-04,SV,El Salvador,AMRO,,201785,,4230
2022-12-11,SV,El Salvador,AMRO,,201785,,4230
2022-12-18,SV,El Salvador,AMRO,,201785,,4230
2022-12-25,SV,El Salvador,AMRO,,201785,,4230
2023-01-01,SV,El Salvador,AMRO,,201785,,4230
2023-01-08,SV,El Salvador,AMRO,,201785,,4230
2023-01-15,SV,El Salvador,AMRO,,201785,,4230
2023-01-22,SV,El Salvador,AMRO,,201785,,4230
2023-01-29,SV,El Salvador,AMRO,,201785,,4230
2023-02-05,SV,El Salvador,AMRO,,201785,,4230
2023-02-12,SV,El Salvador,AMRO,,201785,,4230
2023-02-19,SV,El Salvador,AMRO,,201785,,4230
2023-02-26,SV,El Salvador,AMRO,,201785,,4230
2023-03-05,SV,El Salvador,AMRO,,201785,,4230
2023-03-12,SV,El Salvador,AMRO,,201785,,4230
2023-03-19,SV,El Salvador,AMRO,,201785,,4230
2023-03-26,SV,El Salvador,AMRO,,201785,,4230
2023-04-02,SV,El Salvador,AMRO,,201785,,4230
2023-04-09,SV,El Salvador,AMRO,,201785,,4230
2023-04-16,SV,El Salvador,AMRO,,201785,,4230
2023-04-23,SV,El Salvador,AMRO,,201785,,4230
2023-04-30,SV,El Salvador,AMRO,,201785,,4230
2023-05-07,SV,El Salvador,AMRO,,201785,,4230
2023-05-14,SV,El Salvador,AMRO,,201785,,4230
2023-05-21,SV,El Salvador,AMRO,1,201786,,4230
2023-05-28,SV,El Salvador,AMRO,,201786,,4230
2023-06-04,SV,El Salvador,AMRO,1,201787,,4230
2023-06-11,SV,El Salvador,AMRO,,201787,,4230
2023-06-18,SV,El Salvador,AMRO,1,201788,,4230
2023-06-25,SV,El Salvador,AMRO,,201788,,4230
2023-07-02,SV,El Salvador,AMRO,,201788,,4230
2023-07-09,SV,El Salvador,AMRO,3,201791,,4230
2023-07-16,SV,El Salvador,AMRO,5,201796,,4230
2023-07-23,SV,El Salvador,AMRO,5,201801,,4230
2023-07-30,SV,El Salvador,AMRO,3,201804,,4230
2023-08-06,SV,El Salvador,AMRO,4,201808,,4230
2023-08-13,SV,El Salvador,AMRO,6,201814,,4230
2023-08-20,SV,El Salvador,AMRO,3,201817,,4230
2023-08-27,SV,El Salvador,AMRO,6,201823,,4230
2023-09-03,SV,El Salvador,AMRO,6,201829,,4230
2023-09-10,SV,El Salvador,AMRO,1,201830,,4230
2023-09-17,SV,El Salvador,AMRO,,201830,,4230
2023-09-24,SV,El Salvador,AMRO,,201830,,4230
2023-10-01,SV,El Salvador,AMRO,1,201831,,4230
2023-10-08,SV,El Salvador,AMRO,,201831,,4230
2023-10-15,SV,El Salvador,AMRO,,201831,,4230
2023-10-22,SV,El Salvador,AMRO,2,201833,,4230
2023-10-29,SV,El Salvador,AMRO,,201833,,4230
2023-11-05,SV,El Salvador,AMRO,,201833,,4230
2023-11-12,SV,El Salvador,AMRO,1,201834,,4230
2023-11-19,SV,El Salvador,AMRO,,201834,,4230
2023-11-26,SV,El Salvador,AMRO,,201834,,4230
2023-12-03,SV,El Salvador,AMRO,,201834,,4230
2023-12-10,SV,El Salvador,AMRO,,201834,,4230
2023-12-17,SV,El Salvador,AMRO,2,201836,,4230
2023-12-24,SV,El Salvador,AMRO,,201836,,4230
2023-12-31,SV,El Salvador,AMRO,,201836,,4230
2024-01-07,SV,El Salvador,AMRO,5,201841,,4230
2024-01-14,SV,El Salvador,AMRO,3,201844,,4230
2024-01-21,SV,El Salvador,AMRO,7,201851,,4230
2024-01-28,SV,El Salvador,AMRO,3,201854,,4230
2024-02-04,SV,El Salvador,AMRO,3,201857,,4230
2024-02-11,SV,El Salvador,AMRO,2,201859,,4230
2024-02-18,SV,El Salvador,AMRO,1,201860,,4230
2024-02-25,SV,El Salvador,AMRO,1,201861,,4230
2024-03-03,SV,El Salvador,AMRO,,201861,,4230
2024-03-10,SV,El Salvador,AMRO,1,201862,,4230
2024-03-17,SV,El Salvador,AMRO,2,201864,,4230
2024-03-24,SV,El Salvador,AMRO,,201864,,4230
2024-03-31,SV,El Salvador,AMRO,,201864,,4230
2024-04-07,SV,El Salvador,AMRO,,201864,,4230
2024-04-14,SV,El Salvador,AMRO,,201864,,4230
2024-04-21,SV,El Salvador,AMRO,1,201865,,4230
2020-01-05,EC,Ecuador,AMRO,,0,,0
2020-01-12,EC,Ecuador,AMRO,,0,,0
